"Pergunta","Posição","tags","deck"
"Qual é a origem mais comum do pseudomixoma peritoneal?<br>{{c1::Cistoadenoma (mucocele) roto do apêndice cecal.<br><figure>
    <img src=""paste-99e602d5f6f9087b8d91160b2fd94a1cf93e40ed.png"">
    <figcaption>Legenda: Mucocele do apêndice cecal.</figcaption>
</figure>
}}","08"," Estratégia::Cirurgia::Neoplasias_do_Apêndice_Cecal::02.Tratamento::c)Mucocele_do_Apêndice ","Estratégia"
"Qual é a definição de mucocele do apêndice cecal?<br>{{c1::Obstrução do apêndice cecal por acúmulo intraluminal de material mucoide de origem neoplásica ou não.<br><img src=""paste-99e602d5f6f9087b8d91160b2fd94a1cf93e40ed.png"">}}","06"," Estratégia::Cirurgia::Neoplasias_do_Apêndice_Cecal::02.Tratamento::c)Mucocele_do_Apêndice ","Estratégia"
"Cite sinais clínicos da adrenarca precoce?<br>{{c1::Crescimento de pelos, acne e odor, sem outros sinais de virilização.}}","31"," Estratégia::Pediatria::Puberdade::02.Puberdade_Precoce::c)Causas_Benignas::i)Adrenarca_Precoce ","Estratégia"
"Qual é a definição de atraso puberal?<br>{{c1::<br><ul><li>Meninas: ausência de broto mamário após os 13 anos;</li><li>Meninos: sem aumento do volume testicular após os 14 anos.</li></ul>}}<br>","42"," Estratégia::Pediatria::Puberdade::03.Atraso_Puberal::a)Definição ","Estratégia"
"Qual é a definição de telarca precoce isolada?<br>{{c1::Aumento mamário nas meninas, sem outros sinais puberais, antes dos 8 anos.}}","32"," Estratégia::Pediatria::Puberdade::02.Puberdade_Precoce::c)Causas_Benignas::ii)Telarca_Precoce_Isolada ","Estratégia"
"<b>Diagnóstico provável:&nbsp;</b>menina de 4 anos com pilificação pubiana, acne, crescimento de 8 cm/ano, clitoromegalia e massa abdominal em flanco direito.<br>{{c1::Tumor de córtex da adrenal.}}","37"," Estratégia::Pediatria::Puberdade::02.Puberdade_Precoce::e)Quadro_Clínico ","Estratégia"
"<b>Diagnóstico provável:&nbsp;</b>menino de 16 anos com envergadura &gt; altura, ginecomastia, testículos pré-púberes.&nbsp;↓Testosterona total,&nbsp;↑FSH e&nbsp;↑LH.<br>{{c1::Síndrome de Klinefelter.<br><img src=""paste-44a968be6199c170bca031465e5872ee653d84df.png"" data-editor-shrink=""true"">}}","45"," Estratégia::Pediatria::Puberdade::03.Atraso_Puberal::c)Quadro_Clínico ","Estratégia"
"Qual é o exame de escolha para investigação das síndromes de Klinefelter/Turner e quais são os resultados esperados?<br>{{c1::Cariótipo.<br><ul><li>Klinefelter: XXY;</li><li>Turner: X0.</li></ul>}}<br>","47"," Estratégia::Pediatria::Puberdade::03.Atraso_Puberal::d)Diagnóstico ","Estratégia"
"Qual é a causa mais comum de atraso puberal?<br>{{c1::Atraso constitucional do crescimento e da puberdade.}}","43"," Estratégia::Pediatria::Puberdade::03.Atraso_Puberal::b)Epidemiologia ","Estratégia"
"<b>Diagnóstico provável:&nbsp;</b>menina de 15 anos com baixa estatura, ausência de telarca/menarca, hipertelorismo mamário, pescoço alado e implantação baixa das orelhas.<br>{{c1::Síndrome de Turner.<br><img src=""paste-20133def23d31b482eebb48c2660ab8537337b86.png"" data-editor-shrink=""true"">}}","46"," Estratégia::Pediatria::Puberdade::03.Atraso_Puberal::c)Quadro_Clínico ","Estratégia"
"Qual é a definição de diarreia aguda?<br>{{c1::Diarreia com duração de até 14 dias.}}","01"," Estratégia::Pediatria::Diarreia::01.Definição ","Estratégia"
"O que é disenteria?<br>{{c1::Diarreia acompanhada de sangue e/ou muco.<br><img data-editor-shrink=""true"" src=""DenissonC_FC_024 - Disenteria.jpg"">}}","02"," Estratégia::Pediatria::Diarreia::01.Definição ","Estratégia"
"Qual é o agente etiológico mais comum da disenteria?<br>{{c1::<i>Shigella spp.</i>}}","06"," Estratégia::Pediatria::Diarreia::02.Etiologia ","Estratégia"
"Qual é a causa mais comum de diarreia aguda?<br>{{c1::Infecção (p. ex. viral ou bacteriana).}}","04"," Estratégia::Pediatria::Diarreia::02.Etiologia ","Estratégia"
"Qual é o mecanismo da diarreia causada por&nbsp;<i>E. coli&nbsp;</i>enterotoxigênica?<br>{{c1::Diarreia secretora.}}","15"," Estratégia::Pediatria::Diarreia::04.Tipos_de_Diarreia ","Estratégia"
"Descreva a fórmula de Holliday-Segar e sua utilidade.<br>{{c1::Estima a necessidade de fluidos de manutenção de acordo com o peso do paciente.<br><ul><li>1-10 kg: 100x peso;</li><li>10-20 kg: 1.000 + 50x (peso que excede 10 kg);</li><li>≥ 20 kg: 1.500 + 20x (peso que excede 20 kg).<br>P. ex. criança de 27 kg = 1.500 + 20x7 = 1.640 mL.</li></ul>}}<br>","30"," Estratégia::Pediatria::Diarreia::06.Terapia_de_Reidratação_Oral::d)Plano_C::ii)Fase_de_Manutenção ","Estratégia"
"O aleitamento materno deve ser mantido ou suspenso durante um quadro de diarreia aguda?<br>{{c1::Mantido.}}","33"," Estratégia::Pediatria::Diarreia::06.Tratamento::a)Aleitamento ","Estratégia"
"Qual é o tratamento farmacológico da disenteria para crianças &lt; 30 kg?<br>{{c1::<br><ul><li>Azitromicina 10 mg/kg/dia, via oral, no primeiro dia e 5 mg/kg/dia por mais 4 dias; ou</li><li>Ceftriaxona 50 mg/kg, IM, 1x/dia, por 3 a 5 dias, como alternativa.</li></ul>}}<br>","36"," Estratégia::Pediatria::Diarreia::06.Tratamento::c)Antibiótico ","Estratégia"
"Qual é o tratamento da diarreia aguda causada por giardia ou amebíase?<br>{{c1::Metronidazol.}}","39"," Estratégia::Pediatria::Diarreia::06.Tratamento::e)Protozoário ","Estratégia"
"Quais são os potenciais benefícios da administração de zinco na diarreia aguda?<br>{{c1::Pode reduzir a duração da diarreia e reduzir a recorrência nos próximos três meses.}}","34"," Estratégia::Pediatria::Diarreia::06.Tratamento::b)Zinco ","Estratégia"
"Qual é o principal agente etiológico da disenteria associada a quadro convulsivo?<br>{{c1::<i>Shigella spp.</i>}}","40"," Estratégia::Pediatria::Diarreia::08.Complicações ","Estratégia"
"Qual é o esquema de reidratação indicado na fase de expansão do plano C para crianças &lt; 1 ano com diarreia?<br>{{c1::Soro fisiológico a 0,9% ou Ringer Lactato: 30 mL/kg em 1 hora + 70 mL/kg em 5 horas.}}","28"," Estratégia::Pediatria::Diarreia::06.Terapia_de_Reidratação_Oral::d)Plano_C::i)Fase_Rápida ","Estratégia"
"Qual é o esquema de reidratação indicado na fase rápida do plano C para crianças &gt; 1 ano com diarreia?<br>{{c1::Soro fisiológico a 0,9% ou Ringer Lactato: 30 mL/kg em 30 minutos + 70 mL/kg em 2 horas e 30 minutos.}}","29"," Estratégia::Pediatria::Diarreia::06.Terapia_de_Reidratação_Oral::d)Plano_C::i)Fase_Rápida ","Estratégia"
"Qual é o esquema de reidratação indicado na fase de manutenção do plano C do tratamento da diarreia aguda?<br>{{c1::Volume em 24h:<br><ul><li>Manutenção: SG 5% + SF 0,9% na proporção de 4:1 (volume pela regra de Holliday-Segar);</li><li>KCl a 10%: 2 mL para cada 100 mL de solução da fase de manutenção;}}</li></ul>","31"," Estratégia::Pediatria::Diarreia::06.Terapia_de_Reidratação_Oral::d)Plano_C::ii)Fase_de_Manutenção ","Estratégia"
"Qual é a reidratação inicial indicada para os pacientes com diarreia no plano B?<br>{{c1::50 a 100 mL/kg (média de 75 mL/kg) de solução de reidratação oral no período de 4-6 horas.}}","27"," Estratégia::Pediatria::Diarreia::06.Terapia_de_Reidratação_Oral::c)Plano_B ","Estratégia"
"Qual é o esquema de reidratação indicado para crianças com diarreia no plano A?<br>{{c1::Administrar líquidos caseiros ou solução de reidratação oral após cada evacuação.}}","26"," Estratégia::Pediatria::Diarreia::06.Terapia_de_Reidratação_Oral::b)Plano_A ","Estratégia"
"Qual é a fisiopatologia da diarreia osmótica?<br>{{c1::Aumento da ingestão ou redução da absorção de solutos osmoticamente ativos (p. ex. lactose ou PEG 3350)&nbsp; causam retenção de água no lúmen intestinal.}}","08"," Estratégia::Pediatria::Diarreia::03.Fisiopatologia ","Estratégia"
"Qual é a fisiopatologia&nbsp;da diarreia secretória?<br>{{c1::É causada por aumento da secreção ou redução da absorção de eletrólitos, que leva ao acúmulo de água e íons no lúmen intestinal.}}","09"," Estratégia::Pediatria::Diarreia::03.Fisiopatologia ","Estratégia"
"Qual é a fisiopatologia da diarreia por aumento do trânsito intestinal?<br>{{c1::↑motilidade intestinal reduz a absorção de eletrólitos e nutrientes, aumentando a quantidade de solutos no lúmen e reduzindo a absorção de fluidos.}}","11"," Estratégia::Pediatria::Diarreia::03.Fisiopatologia ","Estratégia"
"Qual é o tipo de diarreia causada pela deficiência de lactase?<br>{{c1::Diarreia osmótica, pois a lactose é osmoticamente ativa.}}","17"," Estratégia::Pediatria::Diarreia::04.Tipos_de_Diarreia ","Estratégia"
"Qual é o mecanismo responsável pelas diarreias agudas infecciosas causadas por enterotoxinas (p.ex.&nbsp;<i>E. coli </i>enterotoxigênica<i>&nbsp;</i>e&nbsp;<i>Vibrio cholerae)</i>?<i><br></i>{{c1::Diarreia secretora.}}","16"," Estratégia::Pediatria::Diarreia::04.Tipos_de_Diarreia ","Estratégia"
"Qual é o agente etiológico mais comum da colite pseudomembranosa?<br>{{c1::<i>Clostridium difficile.</i>}}","05"," Estratégia::Pediatria::Diarreia::02.Etiologia ","Estratégia"
"Qual é o esquema de administração de zinco indicado para crianças com diarreia aguda?<br>{{c1::Por 10 a 14 dias:<br><ul><li>Crianças &lt; 6 meses: 10 mg/dia;</li><li>Crianças &gt; 6 meses e &lt; 5 anos: 20 mg/dia.</li></ul>}}<br>","35"," Estratégia::Pediatria::Diarreia::06.Tratamento::b)Zinco ","Estratégia"
"O que é a pseudodiarreia do lactente?<br>{{c1::Lactentes jovens em amamentação exclusiva podem apresentar fezes amareladas, semilíquidas, mais de 8 evacuações diárias e com fezes explosivas. Não é patológica e não exige tratamento.}}","03"," Estratégia::Pediatria::Diarreia::01.Definição ","Estratégia"
"Qual é o principal agente etiológico da diarreia dos viajantes?<br>{{c1::<i>Escherichia coli&nbsp;</i>enterotoxigênica.}}","07"," Estratégia::Pediatria::Diarreia::02.Etiologia ","Estratégia"
"Qual é o mecanismo responsável pela diarreia do tipo aquosa, volumosa, não sanguinolenta e que persiste com o jejum?<br>{{c1::Diarreia secretora.}}","13"," Estratégia::Pediatria::Diarreia::03.Fisiopatologia ","Estratégia"
"Qual é o mecanismo responsável pela diarreia do tipo aquosa, não sanguinolenta e que melhora com o jejum?<br>{{c1::Diarreia osmótica.}}","12"," Estratégia::Pediatria::Diarreia::03.Fisiopatologia ","Estratégia"
"Qual é o mecanismo responsável pela diarreia sanguinolenta, com muco e paciente febril?<br>{{c1::Diarreia inflamatória.<br><img src=""HelenaS_Ped_Leg_112.jpg"">}}","14"," Estratégia::Pediatria::Diarreia::03.Fisiopatologia ","Estratégia"
"<b>Diagnóstico provável:&nbsp;</b>adolescente de 12 anos ficou internado por 15 dias na UTI por quadro de sepse sem foco definido. Fez uso de piperacilina + tazobactam e, após alta, evoluiu com diarreia.<br>{{c1::Colite pseudomembranosa (<i>Clostridioides difficile</i>).}}","19"," Estratégia::Pediatria::Diarreia::05.Quadro_Clínico ","Estratégia"
"<b>Diagnóstico provável:&nbsp;</b>RN, em aleitamento materno exclusivo, com evacuação amarelada e semilíquida, 10 vezes por dia. Está afebril e com ganho ponderal adequado.<br>{{c1::Pseudodiarreia do lactente.}}","21"," Estratégia::Pediatria::Diarreia::05.Quadro_Clínico ","Estratégia"
"<b>Diagnóstico provável:&nbsp;</b>adolescente de 10 anos comeu em um restaurante durante uma viagem e, horas depois, evoluiu com diarreia aquosa, volumosa e que não melhorou após ficar de jejum.<br>{{c1::Diarreia dos viajantes (provavelmente <i>E. coli</i> enterotoxigênica).}}","18"," Estratégia::Pediatria::Diarreia::05.Quadro_Clínico ","Estratégia"
"Qual é o esquema da única vacina indicada para prevenção de diarreia?<br>{{c1::Vacina contra o rotavírus.<br><ul><li>1ª dose aos 2 meses;</li><li>2ª dose aos 4 meses.<br><img src=""paste-8841b4863ae0f407d59bab18068aa707ffbfa75f.png"" data-editor-shrink=""true"">}}</li></ul>","41"," Estratégia::Pediatria::Diarreia::09.Prevenção ","Estratégia"
"<b>Diagnóstico provável:&nbsp;</b>criança de 6 anos apresenta diarreia aquosa e vômitos por 4 dias, que evolui com diarreia persistente e fezes explosivas.<br>{{c1::Intolerância transitória à lactose.}}","20"," Estratégia::Pediatria::Diarreia::05.Quadro_Clínico ","Estratégia"
"Qual é a fisiopatologia da intolerância transitória à lactose?<br>{{c1::Diarreia aguda viral → destruição das vilosidades e perda de dissacaridases → intolerância transitória à lactose e persistência da diarreia.}}","10"," Estratégia::Pediatria::Diarreia::03.Fisiopatologia ","Estratégia"
"Qual é o tratamento antiemético de escolha para pacientes desidratados com vômitos persistentes?<br>{{c1::Ondansetrona:<br><ul><li>Crianças de 6 meses a 2 anos: 2 mg;</li><li>Crianças entre 2 e 10 anos &lt; 30 kg: 4 mg;&nbsp;</li><li>Adultos e crianças&nbsp;≥ 30 kg: 8 mg.</li></ul>}}<br>","38"," Estratégia::Pediatria::Diarreia::06.Tratamento::d)Antieméticos ","Estratégia"
"Qual é o plano de reidratação indicado para paciente com diarreia, pulso cheio, olhos normais, lágrimas presentes e bom estado geral?<br>{{c1::Plano A (sem sinais de desidratação).}}","22"," Estratégia::Pediatria::Diarreia::06.Terapia_de_Reidratação_Oral::a)Classificação ","Estratégia"
"Qual é o plano de reidratação indicado para paciente com diarreia, irritado, olhos fundos, pulso fraco e sedento?<br>{{c1::Plano B (com sinais de desidratação).}}","23"," Estratégia::Pediatria::Diarreia::06.Terapia_de_Reidratação_Oral::a)Classificação ","Estratégia"
"Qual é o plano de reidratação indicado para paciente com diarreia, letárgico, olhos encovados e pulsos ausentes?<br>{{c1::Plano C (desidratação grave).}}","24"," Estratégia::Pediatria::Diarreia::06.Terapia_de_Reidratação_Oral::a)Classificação ","Estratégia"
"Quais são os locais de tratamento indicados para as crianças com diarreia classificadas nos planos A, B e C?<br>{{c1::<br><ul><li>Plano A: tratamento domiciliar;</li><li>Plano B: reidratação oral no serviço de saúde;</li><li>Plano C: reidratação parenteral no serviço de saúde.</li></ul>}}<br>","25"," Estratégia::Pediatria::Diarreia::06.Terapia_de_Reidratação_Oral::a)Classificação ","Estratégia"
"Qual é o esquema de reidratação indicado na fase de reposição do plano C do tratamento da diarreia aguda?<br>{{c1::50 mL/kg/dia de SG 5% + SF 0,9% na proporção de 1:1. Reavaliar de acordo com as perdas diarreicas.}}","32"," Estratégia::Pediatria::Diarreia::06.Terapia_de_Reidratação_Oral::d)Plano_C::ii)Fase_de_Reposição ","Estratégia"
"Quais são as três fases da cicatrização em ordem temporal?<br>{{c1::Inflamatória, proliferativa (ou de fibroplasia) e de maturação.<br><img src=""paste-349295bcb57733c386188822de440e52415c4b3d.png"" data-editor-shrink=""true"">}}","01"," Estratégia::Cirurgia::Cicatrização_de_Feridas::01.Introdução ","Estratégia"
"Qual é o evento inicial no processo de cicatrização de feridas, antes mesmo da fase inflamatória?<br>{{c1::Hemostasia: vasoconstrição e formação do trombo plaquetário.<br><img src=""paste-3cf357df426a818fefb05132cadcead544ab7fbd.png"" data-editor-shrink=""true"">}}","02"," Estratégia::Cirurgia::Cicatrização_de_Feridas::02.Hemostasia ","Estratégia"
"Qual é a célula considerada mais importante no processo de cicatrização?<br>{{c1::Macrófagos (surgem entre 24-48h após a lesão).}}","04"," Estratégia::Cirurgia::Cicatrização_de_Feridas::03.Fase_Inflamatória ","Estratégia"
"Qual é a principal função dos macrófagos na cicatrização das feridas?<br>{{c1::Ativação e recrutamento de outras células.}}","05"," Estratégia::Cirurgia::Cicatrização_de_Feridas::03.Fase_Inflamatória ","Estratégia"
"Em que momento da cicatrização das feridas ocorre a formação do tecido de granulação?<br>{{c1::Fase proliferativa.}}","09"," Estratégia::Cirurgia::Cicatrização_de_Feridas::04.Fase_Proliferativa::b)Fibroplasia ","Estratégia"
"Qual é a principal célula da fase proliferativa?<br>{{c1::Fibroblasto.}}","07"," Estratégia::Cirurgia::Cicatrização_de_Feridas::04.Fase_Proliferativa::b)Fibroplasia ","Estratégia"
"Qual é a principal função dos fibroblastos na cicatrização das feridas?<br>{{c1::Síntese de colágeno.}}","08"," Estratégia::Cirurgia::Cicatrização_de_Feridas::04.Fase_Proliferativa::b)Fibroplasia ","Estratégia"
"Quais são os três estágios da fase proliferativa da cicatrização das feridas?<br>{{c1::Fibroplasia, angiogênese e epitelização.}}","06"," Estratégia::Cirurgia::Cicatrização_de_Feridas::04.Fase_Proliferativa::a)Introdução ","Estratégia"
"Quais são os aminoácidos presentes no colágeno?<br>{{c1::Glicina, lisina e prolina.}}","10"," Estratégia::Cirurgia::Cicatrização_de_Feridas::04.Fase_Proliferativa::b)Fibroplasia ","Estratégia"
"Quais são os dois tipos de colágeno mais importantes no processo de cicatrização de feridas?<br>{{c1::Colágeno I e colágeno III.}}","11"," Estratégia::Cirurgia::Cicatrização_de_Feridas::04.Fase_Proliferativa::b)Fibroplasia ","Estratégia"
"O processo de epitelização da ferida se inicia e é concluído quanto tempo após a lesão?<br>{{c1::Inicia-se após 24h da lesão e dura mais 48h.}}","13"," Estratégia::Cirurgia::Cicatrização_de_Feridas::04.Fase_Proliferativa::d)Epitelização ","Estratégia"
